1,5,0.6338943243,0.6861550212,0.6885870695
1,10,0.6429629326,0.7012045979,0.7062401175
1,15,0.6491505504,0.7121564746,0.7184266448
1,20,0.6560432315,0.7225986719,0.7295525074
1,25,0.6590057611,0.727355063,0.7347000837
1,30,0.6643738747,0.7360875607,0.7454699278
1,35,0.6674479842,0.7408008575,0.7497793436
1,40,0.672537744,0.7478747368,0.7577973604
1,45,0.6741542816,0.7504979968,0.7604379058
1,50,0.6770169139,0.7549328804,0.7653184533
2,5,0.6373419762,0.6909784675,0.7022926807
2,10,0.6505528092,0.7108430862,0.7236297727
2,15,0.6575551033,0.7216118574,0.7360380292
2,20,0.6661292315,0.7338331938,0.7490618825
2,25,0.6719146967,0.7414553165,0.7570700049
2,30,0.6760864854,0.7476460338,0.7634400725
2,35,0.6807127595,0.754141748,0.7693604827
2,40,0.686147213,0.7612474561,0.7775238156
2,45,0.6875604987,0.7633794546,0.7799112201
2,50,0.6897256374,0.7656292319,0.7817205787
3,5,0.6469125748,0.7001610398,0.716047287
3,10,0.6608414054,0.7197494507,0.7372477055
3,15,0.6687621474,0.7305776477,0.7482158542
3,20,0.6765600443,0.7418297529,0.7607602477
3,25,0.6826413274,0.7501583099,0.7690549493
3,30,0.6870791912,0.7558037639,0.775046289
3,35,0.6923622489,0.7634318471,0.782979548
3,40,0.6957902312,0.7676736712,0.7873728871
3,45,0.7004854679,0.7737275362,0.7938171029
3,50,0.7009792924,0.7739756703,0.7946574092
4,5,0.6502480507,0.7009645104,0.7183638811
4,10,0.6649737358,0.7206990719,0.7404463887
4,15,0.6749420166,0.7345880866,0.7543568015
4,20,0.6834394932,0.7463105321,0.7672563791
4,25,0.691198647,0.7565049529,0.778393209
4,30,0.695941329,0.7627743483,0.7847516537
4,35,0.6985570788,0.7657651305,0.7880433798
4,40,0.705627799,0.7753001451,0.7979484797
4,45,0.7083037496,0.7783615589,0.8014908433
4,50,0.7117781639,0.7826293111,0.8059251904
5,5,0.6530466676,0.7014272809,0.7211182117
5,10,0.6702634692,0.7243174314,0.745860815
5,15,0.6779049635,0.7341757417,0.7567742467
5,20,0.6889075041,0.7486718297,0.7715498209
5,25,0.6958361268,0.7577725053,0.7817400098
5,30,0.7017575502,0.7650205493,0.7892528176
5,35,0.7081708312,0.7733345032,0.7977349758
5,40,0.7133910656,0.7799172401,0.8044399619
5,45,0.7175470591,0.7854170203,0.8107064366
5,50,0.7191573381,0.786937058,0.8122220635
6,5,0.6581101418,0.7046430707,0.7269253135
6,10,0.6738246083,0.7249260545,0.7480597496
6,15,0.6853900552,0.7392805219,0.7638641
6,20,0.6949189305,0.7511399388,0.7758827209
6,25,0.7038915753,0.7628528476,0.7883803248
6,30,0.708766222,0.7690514922,0.7950617075
6,35,0.7158496976,0.7782854438,0.8041918278
6,40,0.7196527719,0.7823117971,0.8086782694
6,45,0.7257727385,0.7896504402,0.8161639571
6,50,0.7303159833,0.7955492139,0.8220696449
