2,5,0.7405602336,0.8126371503,0.8366127014
2,10,0.7512497902,0.8255152702,0.8492185473
2,15,0.7568773031,0.8322280049,0.8560368419
2,20,0.7611662745,0.8375982642,0.8610226512
2,25,0.7636658549,0.8407499194,0.8642829061
2,30,0.7661654949,0.8427590132,0.8661993742
2,35,0.767831862,0.8448442221,0.8679860234
2,40,0.7694299817,0.847181797,0.8702461123
2,45,0.7702304125,0.8478959203,0.8709179759
2,50,0.7720962167,0.8500288129,0.8733001947
3,5,0.7301848531,0.7920669913,0.8199968934
3,10,0.7457588911,0.8105023503,0.8379614353
3,15,0.7544624209,0.820689261,0.8484088778
3,20,0.7607291937,0.8290342689,0.8560429811
3,25,0.7647039294,0.8332927823,0.8605650067
3,30,0.7673510909,0.8361919522,0.8633002639
3,35,0.7701976299,0.8392127156,0.8659316301
3,40,0.7728201747,0.8418601751,0.8687838912
3,45,0.7749755383,0.8449313045,0.8713177443
3,50,0.7762157917,0.8460305333,0.8727341294
4,5,0.7250576615,0.779137373,0.8081257939
4,10,0.7419906259,0.7998582721,0.8286551833
4,15,0.7527268529,0.8121684194,0.8413763642
4,20,0.7613848448,0.8225308061,0.8512440324
4,25,0.7671496272,0.8292609453,0.8575240374
4,30,0.7713794112,0.8338225484,0.8623116612
4,35,0.7759352922,0.8384383917,0.8670455217
4,40,0.7796272039,0.8429108858,0.8711227775
4,45,0.7816755772,0.8453736901,0.8736896515
4,50,0.7841314673,0.848239243,0.8758805394
